"CODE_OF,C,4","LIB_OF,C,30","CODE_G,C,2","LIB_G,C,15","CODE_D,C,2","LIB_D,C,25","CODE_C,C,2","LIB_C,C,25","CATEGORIE,C,1"
 514,GRAIET AHMED,16,MAHDIA,09,SOUASSI,,,A
 516,MZOUGHI KADHEM,16,MAHDIA,09,SOUASSI,,,A
 529,SASSI AMOR,16,MAHDIA,09,SOUASSI,,,A
1525,REKIK SOUAD EP ABDELKEFI,16,MAHDIA,09,SOUASSI,,,A
1865,MESSAOUD NASSIMA EP M'HAMDI,16,MAHDIA,09,SOUASSI,,,A
1875,BEDREDDINE SOUROUR,16,MAHDIA,09,SOUASSI,,,A
  21,BEN GHACHEM MONIA EP BEN REJEB,24,MANOUBA,14,BORJ EL AMRI,,,A
1651,ZEMZEMI TAHAR,24,MANOUBA,14,BORJ EL AMRI,,,A
1925,MAROUANI MAHDI,24,MANOUBA,14,BORJ EL AMRI,,,A
  14,MOKHTARI AMARA,24,MANOUBA,11,DOUAR HICHER,,,A
  25,BEN YOUSSEF HASSINE,24,MANOUBA,11,DOUAR HICHER,,,A
  29,BOUGHDIR RAMLA EP JELILI,24,MANOUBA,11,DOUAR HICHER,,,A
  33,CHEIKH NEILA ep BOUBAKER,24,MANOUBA,11,DOUAR HICHER,,,A
  76,MEZGHANI ZEINEB EP EL HADDAD,24,MANOUBA,11,DOUAR HICHER,,,A
  95,ZOUITEN MONDHER,24,MANOUBA,11,DOUAR HICHER,,,A
 154,GASRI RADHIA EP LAABIDI,24,MANOUBA,11,DOUAR HICHER,,,A
1398,HAMITOUCHE AOUATEF EP BAMBIA,24,MANOUBA,11,DOUAR HICHER,,,A
1484,BESBES IMEN EP SIALA,24,MANOUBA,11,DOUAR HICHER,,,A
1697,MERIKECH MOURAD,24,MANOUBA,11,DOUAR HICHER,,,A
2028,AMIRA NAOUFEL,24,MANOUBA,11,DOUAR HICHER,,,A
  90,TRIKI LATIFA EP BOUSSETTA,24,MANOUBA,13,EL BATTAN,,,A
   9,AZAIEZ RIDHA,24,MANOUBA,08,JEDEIDA,,,A
  17,BOUBAKER WALID,24,MANOUBA,08,JEDEIDA,,,A
  74,LIMAM LAMIA,24,MANOUBA,08,JEDEIDA,,,A
  89,TRABELSI HAMADI,24,MANOUBA,08,JEDEIDA,,,A
  97,BEN HAMIDEN AYED,24,MANOUBA,08,JEDEIDA,,,A
2050,GUERMAZI SLIM,24,MANOUBA,08,JEDEIDA,,,A
  19,MEZIOU IMEN,24,MANOUBA,07,MANOUBA,,,A
  34,ZAKHAMA WIDED,24,MANOUBA,07,MANOUBA,,,A
  37,DRISS FAIZA,24,MANOUBA,07,MANOUBA,,,A
  38,JOMAA SOUMAYA,24,MANOUBA,07,MANOUBA,,,A
  42,KHABTANI RADHOUANE,24,MANOUBA,07,MANOUBA,,,A
  48,GHARIANI FRIDA,24,MANOUBA,07,MANOUBA,,,A
  61,KAHIA MOHAMED RAOUF,24,MANOUBA,07,MANOUBA,,,A
  77,MIMOUNI MOHAMED ALI,24,MANOUBA,07,MANOUBA,,,A
  81,PHARMACIE LES SOEURS KHOUJA,24,MANOUBA,07,MANOUBA,,,A
  84,HADDAD ALLALA,24,MANOUBA,07,MANOUBA,,,A
  93,YAHYAOUI SAMIA EP KARABORNI,24,MANOUBA,07,MANOUBA,,,A
1637,MAKNI FAIEZ,24,MANOUBA,07,MANOUBA,,,A
1955,AZOUZ OLFA,24,MANOUBA,07,MANOUBA,,,A
2058,DRISS CHAIEB SONIA,24,MANOUBA,07,MANOUBA,,,A
2119,BEN YOUSSEF YOUSR,24,MANOUBA,07,MANOUBA,,,A
2291,HASNI CHEDLY,24,MANOUBA,07,MANOUBA,,,A
   5,AMRI MOHAMED NEJIB,24,MANOUBA,06,MORNAGUIA,,,A
  40,EL HIZAOUI SAIDA,24,MANOUBA,06,MORNAGUIA,,,A
1581,CHAABANE SOUMAYA,24,MANOUBA,06,MORNAGUIA,,,A
1635,BOUMAIZA  MOHAMED,24,MANOUBA,06,MORNAGUIA,,,A
1923,FERCHICHI WASSILA,24,MANOUBA,06,MORNAGUIA,,,A
2223,MAKLOUFI HAMIDA,24,MANOUBA,06,MORNAGUIA,,,A
  16,BEN AISSA SLIM,24,MANOUBA,09,OUED ELLIL,,,A
  22,BEN TARJEM KAMELEDDINE,24,MANOUBA,09,OUED ELLIL,,,A
  23,BEN TEMIME JOULAK KALTHOUM,24,MANOUBA,09,OUED ELLIL,,,A
  51,AZZOUZ HAJER EP GHORBEL,24,MANOUBA,09,OUED ELLIL,,,A
  55,BACCOUCHE SALIMA EP SAID,24,MANOUBA,09,OUED ELLIL,,,A
  94,ZITOUNI FRIDA,24,MANOUBA,09,OUED ELLIL,,,A
1217,GHALLOUSSI MONIA,24,MANOUBA,09,OUED ELLIL,,,A
2045,SAIDI KHAOULA,24,MANOUBA,09,OUED ELLIL,,,A
2214,SASSI JIHENE,24,MANOUBA,09,OUED ELLIL,,,A
  24,BEN TOUMIME AHMED,24,MANOUBA,05,TEBOURBA,,,A
  56,HAMMAMI HAYET EP BEN SASSI,24,MANOUBA,05,TEBOURBA,,,A
  60,CHAABENE HAYET EP JOULALI,24,MANOUBA,05,TEBOURBA,,,A
  92,YAACOUBI NABIL,24,MANOUBA,05,TEBOURBA,,,A
1376,TLIBA TAREK,24,MANOUBA,05,TEBOURBA,,,A
2153,MOKAADI HASSEN,24,MANOUBA,05,TEBOURBA,,,A
 534,ARBI AYED KAMEL,22,MEDENINE,08,BEN GUERDANE,,,A
 537,BEN AOUNALAH MOHAMED,22,MEDENINE,08,BEN GUERDANE,,,A
 539,SLIM ANIS,22,MEDENINE,08,BEN GUERDANE,,,A
 576,SAFRAOUI SALAH,22,MEDENINE,08,BEN GUERDANE,,,A
 585,HADDAD MOUNIR,22,MEDENINE,08,BEN GUERDANE,,,A
 588,AJROUDI LASSAAD,22,MEDENINE,08,BEN GUERDANE,,,A
1360,LASSOUAD MONGI,22,MEDENINE,08,BEN GUERDANE,,,A
1411,GUEDIRI FOUED,22,MEDENINE,08,BEN GUERDANE,,,A
1500,MAIZ NAJET,22,MEDENINE,08,BEN GUERDANE,,,A
1557,FADHEL ALI  ELLAFI,22,MEDENINE,08,BEN GUERDANE,,,A
1613,GHRAB RIADH,22,MEDENINE,08,BEN GUERDANE,,,A
1684,MEYENE MEJID,22,MEDENINE,08,BEN GUERDANE,,,A
2090,NEJI MAJED,22,MEDENINE,08,BEN GUERDANE,,,A
2189,BEN HAMED NIZAR,22,MEDENINE,08,BEN GUERDANE,,,A
1908,MILOUCHI INTISSAR,22,MEDENINE,09,BENI KHEDACHE,,,A
 533,ANANE SADOK,22,MEDENINE,05,HOUMT SOUK,,,A
 535,BACCAR SAMIR,22,MEDENINE,05,HOUMT SOUK,,,A
 538,BEN GHORBEL ABDELKERIM,22,MEDENINE,05,HOUMT SOUK,,,A
 545,BORJI MONGI,22,MEDENINE,05,HOUMT SOUK,,,A
 548,BOUMESSOUAR ZEKRI,22,MEDENINE,05,HOUMT SOUK,,,A
 551,BAROUNI TAREK,22,MEDENINE,05,HOUMT SOUK,,,A
 554,DANGUIR NOUREDDINE,22,MEDENINE,05,HOUMT SOUK,,,A
 555,LABBASSI ABDELFATTAH,22,MEDENINE,05,HOUMT SOUK,,,A
 566,KHENISSI AOUEB RACHED,22,MEDENINE,05,HOUMT SOUK,,,A
 574,MSALEM GUERFALA RAJA,22,MEDENINE,05,HOUMT SOUK,,,A
 578,JRAD ABDELMAJID,22,MEDENINE,05,HOUMT SOUK,,,A
 581,BOUBGUIRA ADEL,22,MEDENINE,05,HOUMT SOUK,,,A
 582,BEN YOUNES CHOKRI,22,MEDENINE,05,HOUMT SOUK,,,A
 587,ROJBI SALOUA EP BEN YOUNES,22,MEDENINE,05,HOUMT SOUK,,,A
1461,AROUA AHLEM,22,MEDENINE,05,HOUMT SOUK,,,A
1524,ERRAYES KHALED,22,MEDENINE,05,HOUMT SOUK,,,A
1708,DALI SIHEM EP BAROUNI,22,MEDENINE,05,HOUMT SOUK,,,A
2033,ANANE HATEM,22,MEDENINE,05,HOUMT SOUK,,,A
2106,HAMROUNI   TAOUFIK,22,MEDENINE,05,HOUMT SOUK,,,A
2221,KHALFALAH ICHRAK,22,MEDENINE,05,HOUMT SOUK,,,A
 541,BEN TANFOUS TAOUFIK,22,MEDENINE,04,JERBA AJIM,,,A
 542,HAJ YOUSSEF SANA,22,MEDENINE,04,JERBA AJIM,,,A
 536,BEN AMARA JAMEL,22,MEDENINE,06,JERBA MIDOUN,,,A
 558,HAJ DAHMANE ABDELAZIZ,22,MEDENINE,06,JERBA MIDOUN,,,A
 567,KENISS SADOK,22,MEDENINE,06,JERBA MIDOUN,,,A
 568,LABASSI HAMDANE,22,MEDENINE,06,JERBA MIDOUN,,,A
 569,MABSOUT DAGHSEN SAFA,22,MEDENINE,06,JERBA MIDOUN,,,A
 570,zouaoui kods,22,MEDENINE,06,JERBA MIDOUN,,,A
 577,SATOURI MONGI,22,MEDENINE,06,JERBA MIDOUN,,,A
 586,OURIR HATEM,22,MEDENINE,06,JERBA MIDOUN,,,A
1382,LABBASSI SAMI,22,MEDENINE,06,JERBA MIDOUN,,,A
1410,BEN HAMOUDA OLFA,22,MEDENINE,06,JERBA MIDOUN,,,A
1288,BOUZIRI INSAF EP BEN HADJ YAHI,22,MEDENINE,06,JERBA MIDOUN,,,A
1611,ROJBI MOEZ,22,MEDENINE,06,JERBA MIDOUN,,,A
1695,SLIM CHOKRI,22,MEDENINE,06,JERBA MIDOUN,,,A
1958,GUERFALA RIM,22,MEDENINE,06,JERBA MIDOUN,,,A
2095,GANA CHIRAZ,22,MEDENINE,06,JERBA MIDOUN,,,A
2139,BEN GAIED AMIRA,22,MEDENINE,06,JERBA MIDOUN,,,A
2234,BEN SAID AFIF,22,MEDENINE,06,JERBA MIDOUN,,,A
 540,BEN HAJ YAHIA RIDHA,22,MEDENINE,01,MEDENINE NORD,,,A
 550,CHAKRI MOHAMED,22,MEDENINE,01,MEDENINE NORD,,,A
 556,FEKI ABDERAZZAK,22,MEDENINE,01,MEDENINE NORD,,,A
 563,KATAR AIDA,22,MEDENINE,01,MEDENINE NORD,,,A
 564,KCHAOU JAMIL,22,MEDENINE,01,MEDENINE NORD,,,A
 571,MILI TAHAR,22,MEDENINE,01,MEDENINE NORD,,,A
 573,SLIM MONGI,22,MEDENINE,01,MEDENINE NORD,,,A
 575,MUSTAPHA SABRIA EP CHAKRI,22,MEDENINE,01,MEDENINE NORD,,,A
 580,SAIDI SLAHEDDINE,22,MEDENINE,01,MEDENINE NORD,,,A
 583,ABCHA LEILA,22,MEDENINE,01,MEDENINE NORD,,,A
1419,BEN YAMNA MOUFIDA,22,MEDENINE,01,MEDENINE NORD,,,A
1666,JILANI MOUNIR,22,MEDENINE,01,MEDENINE NORD,,,A
1795,MONGI SLIM,22,MEDENINE,01,MEDENINE NORD,,,A
2077,BOUZIDI MOUNIRA,22,MEDENINE,01,MEDENINE NORD,,,A
1479,GUETAT HABIB,22,MEDENINE,02,MEDENINE SUD,,,A
1511,BOUSRIH MAJID,22,MEDENINE,02,MEDENINE SUD,,,A
1821,BEL GHITH MOHAMED HOUSSAM,22,MEDENINE,02,MEDENINE SUD,,,A
1929,EL AYEB HIND,22,MEDENINE,02,MEDENINE SUD,,,A
2075,ABBASSI NAZIHA,22,MEDENINE,02,MEDENINE SUD,,,A
 552,DAKHLI BEN ALI ADEL,22,MEDENINE,03,SIDI MAKHLOUF,,,A
2127,BOUSORRA AMOR,22,MEDENINE,03,SIDI MAKHLOUF,,,A
 543,SAFI MOHAMED LASSAAD,22,MEDENINE,07,ZARZIS,,,A
 544,BESSEROUR MUSTAPHA,22,MEDENINE,07,ZARZIS,,,A
 546,BOUAOUAJA LEILA EP BELGACEM,22,MEDENINE,07,ZARZIS,,,A
 547,BOUBTAN MUSTAPHA,22,MEDENINE,07,ZARZIS,,,A
 553,DAKHLI MOKHTAR,22,MEDENINE,07,ZARZIS,,,A
 557,FRIAA NADRA,22,MEDENINE,07,ZARZIS,,,A
 559,JERTILA MOHAMED MONCEF,22,MEDENINE,07,ZARZIS,,,A
 560,KAMMOUN NOUREDDINE,22,MEDENINE,07,ZARZIS,,,A
 561,KRICHEN SARRA EP KARRAY,22,MEDENINE,07,ZARZIS,,,A
 565,KHENISSI AHMED FAOUZI,22,MEDENINE,07,ZARZIS,,,A
 572,MNAFAKH NOUREDDINE,22,MEDENINE,07,ZARZIS,,,A
 579,SLIM OLFA,22,MEDENINE,07,ZARZIS,,,A
1518,MCHAREK  AICHA  EP MCHAREK,22,MEDENINE,07,ZARZIS,,,A
2083,TISS CHARIFA,22,MEDENINE,07,ZARZIS,,,A
 596,BEN SAAD IMEN,15,MONASTIR,11,BEKALTA,,,A
1676,JAMLI MOUFIDA EP BRIGUI,15,MONASTIR,11,BEKALTA,,,A
 625,MBAREK ABDELAZIZ,15,MONASTIR,13,BEMBLA,,,A
 630,MABROUK NOUREDDINE,15,MONASTIR,13,BEMBLA,,,A
1462,BEN DOUISSA FAOUZIA,15,MONASTIR,13,BEMBLA,,,A
1599,GARRAB HANEN,15,MONASTIR,13,BEMBLA,,,A
1432,BOUZIR AMEL EP DIMASSI,15,MONASTIR,05,BENI HASSEN,,,A
1836,EL LABIADH SAMIA,15,MONASTIR,05,BENI HASSEN,,,A
 591,HASSINE MOHAMED FOUED,15,MONASTIR,03,JEMMAL,,,A
 604,FENDRI MOHAMED NEJIB,15,MONASTIR,03,JEMMAL,,,A
 611,HALOUANI BOURAOUI,15,MONASTIR,03,JEMMAL,,,A
 627,MELAYAH HICHEM,15,MONASTIR,03,JEMMAL,,,A
 633,HAMOUDA AYMEN,15,MONASTIR,03,JEMMAL,,,A
 638,SASSI MERIAM,15,MONASTIR,03,JEMMAL,,,A
1619,YAHYA  ZOUHAIRA,15,MONASTIR,03,JEMMAL,,,A
1674,REMADA BASMA EP FAJJARI,15,MONASTIR,03,JEMMAL,,,A
1706,BELAID BOUTHEINA EP KHOFFI,15,MONASTIR,03,JEMMAL,,,A
1739,GAALICHE ZEINEB,15,MONASTIR,03,JEMMAL,,,A
1992,ABROUG DALILA EP BARGAOUI,15,MONASTIR,03,JEMMAL,,,A
 589,RIANI SONDESS EP DIMASSI,15,MONASTIR,08,KSAR HELLAL,,,A
 598,BAHRI SADOK,15,MONASTIR,08,KSAR HELLAL,,,A
 603,FANTAR SOUAD,15,MONASTIR,08,KSAR HELLAL,,,A
 610,GONGI AFEF,15,MONASTIR,08,KSAR HELLAL,,,A
 624,MARCHAOUI KHALED,15,MONASTIR,08,KSAR HELLAL,,,A
 628,MEMMI ABDELHAMID,15,MONASTIR,08,KSAR HELLAL,,,A
 649,ZARRAD ABDELHAMID,15,MONASTIR,08,KSAR HELLAL,,,A
2004,BETTAIEB MESSAOUDA,15,MONASTIR,08,KSAR HELLAL,,,A
2265,AMMAR NAJOUA EP KHOFFI,15,MONASTIR,08,KSAR HELLAL,,,A
 631,MOUSSA RAFIK,15,MONASTIR,06,KSIBET MEDIOUNI,,,A
 637,SALEM FREDJ,15,MONASTIR,06,KSIBET MEDIOUNI,,,A
 647,TOUMI HABIB,15,MONASTIR,06,KSIBET MEDIOUNI,,,A
1481,MALEK HABIB,15,MONASTIR,06,KSIBET MEDIOUNI,,,A
2261,TRABELSI SONIA EP BCHIR,15,MONASTIR,06,KSIBET MEDIOUNI,,,A
 593,BEN HADJ SALAH WIEM,15,MONASTIR,09,MOKNINE,,,A
 597,BOUHAOUELA AYMEN,15,MONASTIR,09,MOKNINE,,,A
 606,SAKLY SAMI,15,MONASTIR,09,MOKNINE,,,A
 617,HAMED NADIA EP JERBI,15,MONASTIR,09,MOKNINE,,,A
 652,HIZEM SIHEM,15,MONASTIR,09,MOKNINE,,,A
1580,ZAAG OLFA,15,MONASTIR,09,MOKNINE,,,A
1584,FRIGUI AKRAM,15,MONASTIR,09,MOKNINE,,,A
1586,GHADDAB BESMA EP ZOUAGHI,15,MONASTIR,09,MOKNINE,,,A
1596,HIZEM ZOHRA EP ZILI,15,MONASTIR,09,MOKNINE,,,A
1600,LARIBI MOUNA,15,MONASTIR,09,MOKNINE,,,A
1656,MAHDOUI AHMED,15,MONASTIR,09,MOKNINE,,,A
1804,EL ASKRI IMEN,15,MONASTIR,09,MOKNINE,,,A
2053,HAMOUDI YASSINE,15,MONASTIR,09,MOKNINE,21,,B
 600,CHARNINE CHEDIA,15,MONASTIR,01,MONASTIR,,,A
 608,APOTHICARE GHEDIRA,15,MONASTIR,01,MONASTIR,,,A
 609,GRIRA MHALA SAMIRA,15,MONASTIR,01,MONASTIR,,,A
 614,BOUDEN MONIA,15,MONASTIR,01,MONASTIR,,,A
 616,JEMALI MOHAMED,15,MONASTIR,01,MONASTIR,,,A
 618,FERCHIOU FATMA EP DEBBABI,15,MONASTIR,01,MONASTIR,,,A
 620,KHELEFA dit HERGLI ADEL,15,MONASTIR,01,MONASTIR,,,A
 622,BELAID ZEINEB,15,MONASTIR,01,MONASTIR,,,A
 632,OUAHCHI ZEINEB EP CHARCHOUR,15,MONASTIR,01,MONASTIR,,,A
 634,RHIM AHMED,15,MONASTIR,01,MONASTIR,,,A
 635,GAM SANA EP BEN NASR,15,MONASTIR,01,MONASTIR,,,A
 636,SAIDI ALI,15,MONASTIR,01,MONASTIR,,,A
 639,SKHIRI FATMA,15,MONASTIR,01,MONASTIR,,,A
 641,SLAMA HASSIBA EP SOUSSI,15,MONASTIR,01,MONASTIR,,,A
 648,ZAAFRANI JAAFOURA LAMIA,15,MONASTIR,01,MONASTIR,,,A
 650,ZILI IMEN EP SOUISSI,15,MONASTIR,01,MONASTIR,,,A
1403,TABKA MOHAMED FAOUZI,15,MONASTIR,01,MONASTIR,,,A
1533,HEMIDA MOUNIR,15,MONASTIR,01,MONASTIR,,,A
1665,OSMAN HOUDA EP GARDABOU,15,MONASTIR,01,MONASTIR,,,A
1728,TAKKARI MOUFIDA EP BEN SALAH,15,MONASTIR,01,MONASTIR,,,A
1736,CHOUCHANE HABIB,15,MONASTIR,01,MONASTIR,,,A
1780,ALLEEGUE ILHEM EP SKHIRI,15,MONASTIR,01,MONASTIR,,,A
1863,HAMROUNI NAZIHA,15,MONASTIR,01,MONASTIR,,,A
1980,SELLAMI FAIROUZ EP TRABELSI,15,MONASTIR,01,MONASTIR,,,A
2043,LAABOUDI ZAKYA,15,MONASTIR,01,MONASTIR,,,A
2076,MEDIOUNI CHERIFA,15,MONASTIR,01,MONASTIR,,,A
2115,ESSABBAH AGUIR NAWEL,15,MONASTIR,01,MONASTIR,,,A
2262,SKHIRI INSAF,15,MONASTIR,01,MONASTIR,,,A
 607,GHADDAB HAYET,15,MONASTIR,02,OUERDANINE,,,A
1445,GRISSA SAMIRA EP KASDALLAH,15,MONASTIR,02,OUERDANINE,,,A
 629,MEMMI MOHAMED,15,MONASTIR,12,SAHLINE,,,A
 640,SKHIRI HABIB,15,MONASTIR,12,SAHLINE,,,A
 643,SOUA WAFA EP SLAMA,15,MONASTIR,12,SAHLINE,,,A
1381,GHEDIRA NEJIA EP NOOMENE,15,MONASTIR,12,SAHLINE,,,A
1534,DABBECH RIADH,15,MONASTIR,12,SAHLINE,,,A
2078,BOUFAIED INES,15,MONASTIR,12,SAHLINE,,,A
2080,MAHJOUB CHIRAZ,15,MONASTIR,12,SAHLINE,,,A
 605,GUETTARI SALWA,15,MONASTIR,07,SAYADA LAMTA BOUHJAR,,,A
 621,KHOFFI ABDELMAJID,15,MONASTIR,07,SAYADA LAMTA BOUHJAR,,,A
 623,MANSOUR MARZOUK,15,MONASTIR,07,SAYADA LAMTA BOUHJAR,,,A
 592,MEHRI BOUTHEINA,15,MONASTIR,10,TEBOULBA,,,A
 595,BEN KHELIFA ALI,15,MONASTIR,10,TEBOULBA,,,A
 615,JEMAA FETHI,15,MONASTIR,10,TEBOULBA,,,A
 619,KCHIDA HABIB,15,MONASTIR,10,TEBOULBA,,,A
1570,EL AJMI YOUSSEF,15,MONASTIR,10,TEBOULBA,,,A
1860,GUELLOUZ MEYSSAM,15,MONASTIR,10,TEBOULBA,,,A
2220,MESTIRI ABELHAMID,15,MONASTIR,10,TEBOULBA,,,A
 612,CHAHLOUL AMARA,15,MONASTIR,04,ZERAMDINE,,,A
 626,MEDDEB HABIB,15,MONASTIR,04,ZERAMDINE,,,A
1657,EL HADJ YOUSSEF HOSNI,15,MONASTIR,04,ZERAMDINE,,,A
1683,BEN AMOR FARHAT,15,MONASTIR,04,ZERAMDINE,,,A
 660,AYARI MUSTAPHA,04,NABEUL,14,BENI KHALLED,,,A
 690,CHAHED MOHAMED SKANDER,04,NABEUL,14,BENI KHALLED,,,A
 697,FRITIS DALENDA EP. BEN HABHAB,04,NABEUL,14,BENI KHALLED,,,A
 712,TRABELSI  SANA,04,NABEUL,14,BENI KHALLED,,,A
1556,BEN ALI ALI,04,NABEUL,14,BENI KHALLED,,,A
1638,JEBALI RAJA EP BEN KHEMAIS,04,NABEUL,14,BENI KHALLED,,,A
2267,AMRI AHMED,04,NABEUL,14,BENI KHALLED,,,A
 665,ZOUITER AMIRA,04,NABEUL,02,BENI KHIAR,,,A
 674,BEN ROMDHANE ADEL,04,NABEUL,02,BENI KHIAR,,,A
 719,MKADDEM CHEDLY,04,NABEUL,02,BENI KHIAR,,,A
 739,ZINE HABIB,04,NABEUL,02,BENI KHIAR,,,A
1541,M'RAD FETHI,04,NABEUL,02,BENI KHIAR,,,A
1598,ALOUINI MONIA EP BEN FTIMA,04,NABEUL,02,BENI KHIAR,,,A
2079,ZOUAOUI HAMDI,04,NABEUL,02,BENI KHIAR,,,A
2240,KAROUIA DONIA,04,NABEUL,02,BENI KHIAR,,,A
 678,KHAMMASSI MONIA EP BEN SMIDA,04,NABEUL,10,BOUARGOUB,,,A
 693,DHAOUADI ADEL,04,NABEUL,10,BOUARGOUB,,,A
 717,MAALEL MOHAMED MONDHER,04,NABEUL,10,BOUARGOUB,,,A
1762,BELAIBA IMED,04,NABEUL,10,BOUARGOUB,,,A
1905,BEN HAJ ALI SOUMAYA,04,NABEUL,10,BOUARGOUB,,,A
 656,ZGOLLI HANA,04,NABEUL,13,DAR CHAABANE FEHRI,,,A
 720,MLIKA ABDALLAH,04,NABEUL,13,DAR CHAABANE FEHRI,,,A
 725,ROUIS MONIA,04,NABEUL,13,DAR CHAABANE FEHRI,,,A
 726,SAHBI HADOUSSA MOHAMED,04,NABEUL,13,DAR CHAABANE FEHRI,,,A
 728,SAID RADHIA,04,NABEUL,13,DAR CHAABANE FEHRI,,,A
1578,AOUINTI AIDA,04,NABEUL,13,DAR CHAABANE FEHRI,,,A
1609,GUIGUA FATMA EP KHELIFA    *,04,NABEUL,13,DAR CHAABANE FEHRI,,,A
2027,LAHMAR RIMANE,04,NABEUL,13,DAR CHAABANE FEHRI,,,A
 667,BEN FADHEL AHMED,04,NABEUL,06,EL HAOUARIA,,,A
 683,BOUJMIL NABIL,04,NABEUL,06,EL HAOUARIA,,,A
1573,ZHIOUA  AIDA,04,NABEUL,06,EL HAOUARIA,,,A
1603,LEMJID MAKRAM,04,NABEUL,06,EL HAOUARIA,,,A
1924,RIDENE MOUNA,04,NABEUL,06,EL HAOUARIA,,,A
 723,BOUSSAMA AFEF,04,NABEUL,15,EL MIDA,,,A
 745,SNOUSSI KAOUTHAR,04,NABEUL,15,EL MIDA,,,A
1854,ZOUAGHI AIDA,04,NABEUL,15,EL MIDA,,,A
2191,GHANNAY NARJES,04,NABEUL,15,EL MIDA,,,A
 670,NOUIR ANOUAR,04,NABEUL,09,GROMBALIA,,,A
 671,BOU OTHMANI MEHREZ,04,NABEUL,09,GROMBALIA,,,A
 679,BOUAZIZ NOUR EL HOUDA EP LEJMI,04,NABEUL,09,GROMBALIA,,,A
 686,BOUZIRI AFIF,04,NABEUL,09,GROMBALIA,,,A
 702,GHEDAS SALWA EP SIBAI,04,NABEUL,09,GROMBALIA,,,A
 734,MGHAITH MOHAMED ALI,04,NABEUL,09,GROMBALIA,,,A
1681,BESSIOUD ROYA,04,NABEUL,09,GROMBALIA,,,A
1724,CHAMEKH KARIM,04,NABEUL,09,GROMBALIA,,,A
1755,BOUACHIR SAMAR EP JEDIDI,04,NABEUL,09,GROMBALIA,,,A
1910,DABOUBI RAMZI,04,NABEUL,09,GROMBALIA,,,A
1941,MERDASSI BESMA EP NEILI,04,NABEUL,09,GROMBALIA,,,A
2212,mehiri nabil,04,NABEUL,09,GROMBALIA,,,A
 657,LENGLIZ MOHAMED,04,NABEUL,12,HAMMAM GHEZAZ,,,A
 708,HEDHILI HABIB,04,NABEUL,12,HAMMAM GHEZAZ,,,A
 655,AMMAR AHMED,04,NABEUL,11,HAMMAMET,,,A
 666,BEN DEBBA NABIL,04,NABEUL,11,HAMMAMET,,,A
 675,BEN ROMDHANE MANKAI SIHEM,04,NABEUL,11,HAMMAMET,,,A
 676,MAHREZ LEILA,04,NABEUL,11,HAMMAMET,,,A
 680,BOUDHINA SAMIA EP JEDIDI,04,NABEUL,11,HAMMAMET,,,A
 685,BOUSLAMA FETHI,04,NABEUL,11,HAMMAMET,,,A
 692,HADIDANE HADHAMI,04,NABEUL,11,HAMMAMET,,,A
 694,GUERBOUJ FATMA EP JERBI,04,NABEUL,11,HAMMAMET,,,A
 696,DRIRA OMAR,04,NABEUL,11,HAMMAMET,,,A
 701,GHARBI MANKAI NEJIA,04,NABEUL,11,HAMMAMET,,,A
 713,MEMMI NABIHA EP. KOUBADJI,04,NABEUL,11,HAMMAMET,,,A
 718,SIALA KAIS,04,NABEUL,11,HAMMAMET,,,A
 721,MOHSEN BECHIR,04,NABEUL,11,HAMMAMET,,,A
 730,SALAH MOKHTAR,04,NABEUL,11,HAMMAMET,,,A
 743,NAAS HAYKEL,04,NABEUL,11,HAMMAMET,,,A
 744,AYED HEDI,04,NABEUL,11,HAMMAMET,,,A
1426,TAKTAK MOHAMED,04,NABEUL,11,HAMMAMET,,,A
1531,GAALOUL LATIFA EP CHARGUI,04,NABEUL,11,HAMMAMET,,,A
1654,ABDEDDAIEM SAOUSSEN EP KASDAGH,04,NABEUL,11,HAMMAMET,,,A
1754,RAIS SALOUA,04,NABEUL,11,HAMMAMET,,,A
1868,SRIDI HADHAMI,04,NABEUL,11,HAMMAMET,,,A
1896,REMILI HAKIM,04,NABEUL,11,HAMMAMET,,,A
1965,ZGORNI SADOK,04,NABEUL,11,HAMMAMET,,,A
1969,BEN ZAHRA RIMEH,04,NABEUL,11,HAMMAMET,,,A
1988,KANOUN HACHEM,04,NABEUL,11,HAMMAMET,,,A
2010,SOUISSI SALIMA EP SIALA,04,NABEUL,11,HAMMAMET,,,A
2013,BOUAOUINA AYMEN,04,NABEUL,11,HAMMAMET,,,A
2032,GUIRAS YOSRI,04,NABEUL,11,HAMMAMET,,,A
2041,KORBI NOUHA,04,NABEUL,11,HAMMAMET,,,A
2081,BELGHITH HENI,04,NABEUL,11,HAMMAMET,,,A
2125,BOUSLAMA SLAHEDDINE,04,NABEUL,11,HAMMAMET,,,A
2242,BEN GABSIA CHARFEDDINE,04,NABEUL,11,HAMMAMET,,,A
 653,LANSARI MOHAMED,04,NABEUL,05,KELIBIA,,,A
 668,BEN HADID MOHAMED,04,NABEUL,05,KELIBIA,,,A
 672,BEN REJEB NEJIB,04,NABEUL,05,KELIBIA,,,A
 673,BEN RHOUMA KHEDIJA,04,NABEUL,05,KELIBIA,,,A
 682,BOUFAIEDH ABDELKADER,04,NABEUL,05,KELIBIA,,,A
 733,SLITI MOHSEN,04,NABEUL,05,KELIBIA,,,A
 738,ZENAIDI NABIH,04,NABEUL,05,KELIBIA,,,A
